longitude,latitude
3.8010626,40.0007047
3.8040781,39.9989905
3.8428977,39.9980135
3.8282311,39.9972305
3.8020768,39.9982394
3.8384913,39.9991581
3.8380917,39.9941358
3.7973733,40.0000888
3.804157,40.0041392
3.8375551,39.9990433
3.8293994,39.9986066
3.8432177,39.9979585
3.8007724,40.0076247
3.8016767,39.9992717
3.8073678,40.0011011
3.8041926,39.9983421
3.8413861,40.0019749
3.8032833,39.9994159
3.8100105,40.0003655
3.806332,40.0064082
3.8403115,39.9922212
3.8057192,40.0029021
3.8142934,40.004455
3.8392758,40.006008
3.8098548,40.0068643
3.8272055,39.9991618
3.8354974,39.996596
3.8056131,40.0034565
3.8094137,40.0060238
3.8316646,40.0022523
3.7976377,40.0009766
3.8428359,39.9981703
3.8287263,39.9964924
3.7957262,40.0036911
3.8449157,39.9993537
3.8107582,40.0052165
3.8358623,39.9967415
3.8006984,40.0077206
3.8325452,40.003494
3.8440117,39.9981468
3.8072816,40.0075735
3.8367414,39.9989435
3.8106532,40.0003164
3.7989638,40.0018839
3.8334753,40.00706
3.80617,40.0029612
3.8313712,39.9995732
3.8066114,40.0067481
3.8055732,40.0002068
3.8143876,40.0043862
3.8028117,40.0011128
3.7983885,40.0000714
3.83034,40.0005599
3.804274,40.0028567
3.8410036,40.0025779
3.8397001,40.0048948
3.8298582,40.0005096
3.8380314,39.9954169
3.8090059,40.0054451
3.8084382,40.0029038
3.8455496,39.9973461
3.8373884,39.9990229
3.8016601,39.9991687
3.807466,40.0078528
3.8394593,40.0052186
3.8389415,39.9940743
3.8370978,39.9989872
3.7990438,40.0018079
3.8036091,40.0015772
3.8103511,40.0046261
3.8026148,40.005871
3.8433172,39.9979423
3.7957728,40.0002482
3.8262266,39.9997687
3.8297941,40.0008517
3.8329912,40.0034754
3.8408126,40.0011783
3.8100323,40.0072198
3.8304321,40.0000367
3.8408092,40.0030787
3.7979809,39.9990167
3.8342797,40.002469
3.8090275,40.0033515
3.8104966,40.0034613
3.8104894,39.9977606
3.8069074,40.0047541
3.798192,40.0026019
3.8102803,39.9985753
3.8087977,40.0062405
3.8137138,40.0008932
3.8110691,40.0041439
3.8121336,40.0051705
3.8085568,39.9998015
3.8147568,40.0041485
3.8282586,39.9997079
3.7993288,39.9996101
3.8082163,40.0069175
3.8098821,40.0017954
3.8091319,40.0044392
3.8121808,40.003336
3.8075762,40.0059877
3.8111814,40.0029649
3.8095982,39.9985696
3.8116055,40.001123
3.8081705,40.0017209
3.803552,40.0004143
3.8116185,40.0054327
3.8079014,40.0052802
3.8109717,39.9974988
3.8126658,40.0049441
3.8381087,40.0046381
3.8090412,40.0011383
3.8128572,40.0037401
3.8103551,40.0059908
3.8138991,40.0010396
3.8095781,39.9987526
3.8115383,40.0013879
3.8079756,40.0065448
3.8113302,40.0011573
3.8096648,40.0050622
3.8117863,40.0036227
3.8090276,40.0066001
3.8112376,40.0048805
3.8132729,40.0034798
3.8124873,40.0031133
3.8027491,40.000268
3.8122013,40.0042029
3.8127993,40.003642
3.81174,40.0045284
3.8081867,40.005756
3.8112647,39.9968045
3.8138234,40.0042035
3.8125406,40.0039635
3.8096292,39.9982877
3.8115298,40.0013111
3.827222,39.9995652
3.8091807,40.0023338
3.8101032,40.005619
3.8071997,40.0055248
3.8487651,40.0024408
3.8539029,40.0049663
3.8579725,40.0053653
3.8497266,40.0046953
3.8535718,40.0113327
3.8543606,40.0117594
3.868158,40.0099334
3.8499376,40.002714
3.8523407,40.006027
3.8525327,40.0108242
3.8658256,40.0041906
3.8538754,40.0049923
3.8788081,40.0107527
3.8551654,40.0050851
3.8496698,40.0024681
3.8566261,40.0125332
3.8549688,40.0120436
3.8534884,40.0049212
3.8481036,40.0022843
3.8715881,40.0103187
3.8496403,40.0026745
3.8537608,40.0050413
3.8566078,40.0122509
3.8582785,40.0055238
3.8562777,40.012537
3.8566669,40.0052187
3.8657626,40.003608
3.8586351,40.0056392
3.8499656,40.0046663
3.8773702,40.0102289
3.886644,40.05127
3.8753572,40.0229027
3.8810535,40.0517909
3.8802583,40.0523446
3.8913105,40.0526939
3.8853458,40.0516768
3.8878956,40.0552554
3.8868199,40.0561776
3.8774511,40.0312334
3.8879367,40.0571147
3.8854942,40.0573009
3.8857128,40.0566781
3.8913199,40.0518918
3.8889369,40.0557227
3.8866859,40.056394
3.8865595,40.0545174
3.886455,40.0572105
3.885352,40.0569476
3.8904912,40.054932
3.8904341,40.0541848
3.8861554,40.0519763
3.8893999,40.0519137
3.888295,40.05362
3.887596,40.0560943
3.8872403,40.0554386
3.8804997,40.0516909
3.8870737,40.0562676
3.8889876,40.0535738
3.8891467,40.0556783
3.8869563,40.0564826
3.8840554,40.053478
3.8862364,40.0565278
3.8860436,40.0448049
3.8854598,40.0509163
3.8807008,40.0524283
3.8904824,40.055984
3.8858693,40.0558595
3.8884863,40.0565836
3.8852107,40.0565333
3.8912724,40.0549125
3.8894402,40.0542498
3.8694949,40.0172553
3.8864644,40.0538987
3.8688981,40.0415499
3.889426,40.0527198
3.8893608,40.0539156
3.8885831,40.0550356
3.8807378,40.0510462
3.8896242,40.0553714
3.8855544,40.0546513
3.8912997,40.0535059
3.8864927,40.0555604
3.8882148,40.0559341
3.875566,40.0240297
3.913661,40.0353866
3.9241974,40.0467474
3.9119724,40.0386066
3.9124414,40.0419942
3.9119548,40.0381452
3.9136134,40.0352372
3.9060676,40.0339312
3.9104361,40.0355456
3.9145272,40.0426
3.9107265,40.0362855
3.8876054,39.9619551
3.8917917,39.9608743
3.9077146,39.9488514
3.8752684,39.942971
3.8911511,39.9279046
3.9095593,39.9579748
3.8754379,39.9427236
3.8842183,39.9357121
3.8757248,39.9421807
3.8793402,39.9390151
3.8887197,39.9292454
3.908652,39.9423303
3.8913174,39.9277105
3.9440228,39.9471739
3.8899869,39.927851
3.9026447,39.960822
3.9053146,39.9599739
3.9015211,39.9264132
3.8970808,39.9269063
3.9655105,39.938412
3.9596741,39.9402063
3.8409156,39.9433568
3.9841373,39.9983761
3.963185,39.9498715
3.9286967,39.9869861
3.9842099,39.9983275
3.9219443,39.9961042
3.9473649,40.0069991
3.8642193,39.9408204
3.8862593,40.006046
3.8672834,39.9421216
3.9264402,40.0057992
3.8575852,39.9696405
3.8460987,39.998814
3.9284857,39.9867769
3.8458652,39.9400405
3.9896112,39.9659721
3.9411713,39.999922
3.8625857,39.9513312
3.9936824,39.9657977
3.9421986,39.9981758
3.8592205,39.9609821
3.9262878,40.0004686
3.8406405,39.943496
3.9095223,40.0038972
3.973206,40.0260467
3.9224221,39.9955551
3.9834337,39.9988648
3.8461008,39.9389725
3.997341,39.9661652
3.9907985,39.9634563
3.8579756,39.9413994
3.8569922,39.9329654
3.9065492,40.0045796
3.8863063,40.0061682
3.8863126,40.0060189
3.9896614,39.9665715
3.9384192,40.0067835
3.9171501,40.0050268
3.8577355,39.9694486
3.9802569,39.9798291
3.9934756,39.965347
3.8631964,39.9526111
3.9889354,39.98224
4.0065299,39.9847182
3.860514,40.0011068
3.9842654,39.9984255
3.8405141,39.9364016
3.8557369,39.939528
3.8422868,39.9412063
3.8714791,39.942519
3.9969777,39.9662541
3.8653363,39.9410374
3.8454016,39.9389831
3.8867403,40.0062455
3.9952535,39.9670834
3.9665396,39.9553469
3.9912759,39.964193
3.8474003,39.9401604
3.8572547,39.9413028
3.9841391,39.9982555
3.9261694,40.0017457
3.8462564,39.9989259
3.9843002,39.9985995
3.9082379,40.0041949
3.8454755,39.9991417
3.8602445,40.0000301
3.9920161,39.9645227
3.8455419,39.9990885
3.9938573,39.9660042
3.9095481,40.0040293
3.9845704,39.9980785
3.9625703,39.9520064
3.8640019,39.9487307
3.8408704,39.944074
3.9841854,39.99849
3.9094802,40.003863
3.973331,40.02571
3.9572226,40.0104216
3.8467243,39.9997211
3.8473363,40.009529
3.8402733,40.0218178
3.8438681,40.0142805
3.8434828,40.0100498
3.834418,40.021238
3.8496344,40.0388843
3.8465421,40.0248463
3.8463347,40.0217272
3.8530133,40.0166632
3.8502517,40.0172122
3.8473178,40.0183509
3.8429011,40.0257249
3.8362357,40.0223922
3.8474115,40.0186994
3.8436698,40.0109046
3.8434308,40.010019
3.8362999,40.0212381
3.8464887,40.0245864
3.8474673,40.0123588
3.8419112,40.0126378
3.8509732,40.016064
3.843066,40.0159598
3.8473848,40.0175926
3.8465841,40.0207932
3.8473961,40.0092532
3.8474607,40.0091298
3.8499174,40.0263766
3.8388519,40.02236
3.83239,40.0205736
3.8474382,40.0170611
3.8473016,40.0110311
3.8439525,40.0163103
3.8465459,40.0201712
3.8475701,40.0130784
3.8450064,40.0098617
3.8428383,40.0087159
4.0239122,40.0505086
4.0064844,40.0494648
4.0424489,40.0546435
4.0304714,40.0614894
4.0327397,40.0638793
4.0988107,40.0451571
4.0582173,40.0551013
4.0354016,40.0490466
4.079483,40.0535409
3.9001678,40.0127702
4.0296892,40.0326168
4.0403904,40.0557126
3.9878167,40.0210007
4.0399301,40.0557941
4.0768315,40.0330618
3.8967087,40.013708
4.0208937,40.0491054
4.0032027,40.0178539
4.0374501,40.0415242
4.0399321,40.0561111
4.0047678,40.0514094
4.0024572,40.0485831
4.0220568,40.0497909
3.9775324,40.0508236
3.9781357,40.0130635
4.0302697,40.0303945
4.0014592,40.0199871
3.9696543,40.0529853
4.0250971,40.0502193
4.090637,40.0717868
4.0585307,40.0550053
4.0973888,40.0458511
4.0012858,40.0447846
4.101222,40.04274
4.0399276,40.0562584
3.8870349,40.0123366
4.0161776,40.0546612
4.0308168,40.0621327
4.1014127,40.0444115
4.0352494,40.0495432
3.8863475,40.0122835
3.9770875,40.0511726
4.081538,40.0600847
4.0967547,40.0461166
4.013211,39.9853493
4.0136114,39.9798027
4.0165911,39.9852751
4.0178561,39.9858551
4.0112866,39.9853503
4.0145729,39.978708
4.0887668,39.9929858
4.012314,39.9810829
4.0172178,39.9855405
4.0866934,39.9886124
4.0883801,40.0059076
4.0911873,39.9872932
4.0131867,39.9855024
4.0441971,39.9893716
4.0150247,39.9791796
4.048196,39.9906604
4.0141215,39.9848556
4.0877393,39.9913832
4.0097908,39.9841842
4.0115902,39.9815236
4.0504314,39.9916867
4.0122702,39.9819817
4.0871926,39.9929687
4.0129455,39.9815137
4.0157164,39.9852705
4.0145567,39.9855503
4.0947544,39.9903328
4.0126782,39.9834551
4.0151931,39.9852372
4.0101047,39.9828654
4.0918381,39.9870628
4.0146333,39.9804415
4.0108974,39.9847861
4.0120638,39.9828672
4.0843274,39.9895905
4.0107612,39.9838959
4.0915935,39.9873763
4.0120717,39.9812507
4.0126107,39.9803628
4.0115778,39.9843667
4.090591,39.9933532
4.0913375,39.9873041
4.0943006,39.9847227
4.0470754,39.9935229
4.0127256,39.9802461
4.0881912,39.9934405
4.0951663,39.9872257
4.0929063,39.9873266
4.0910032,39.9934689
4.0120887,39.9808791
4.0100215,39.9835527
4.0880026,39.9924648
4.0919383,39.9871257
4.0150424,39.980106
4.0907221,39.9933414
4.0920591,39.9871986
4.0092701,39.9830563
4.0127627,39.9829173
4.0099019,39.9838562
4.01577,39.9795419
4.0133607,39.9841231
4.093009,39.9869073
4.0878936,39.9934921
4.0096538,39.9832229
4.0391279,39.9901092
4.0716855,39.9974305
4.0886138,39.9919349
4.0103825,39.9815903
4.0942083,39.9852025
4.0831047,39.9904689
4.0100895,39.9832436
4.0948862,39.9878509
4.0143832,39.9847001
4.0952162,39.9848544
4.0152804,39.9794309
4.0749267,39.9941906
4.0105928,39.9835389
4.0114299,39.9802541
4.0646705,39.9975992
4.0440399,39.9859472
4.090717,39.9932509
4.086747,39.9884835
4.0105592,39.9850215
4.0125269,39.9854244
4.0130558,39.9832128
4.0880767,39.991479
4.0107927,39.9836625
4.0159067,39.9802811
4.0145733,39.9852201
4.0882344,39.9938143
4.016916,39.9856656
4.0113507,39.9813726
4.0100559,39.9833962
4.0134345,39.9824976
4.0937528,39.9904171
4.0133575,39.9799441
4.0776978,39.9935407
4.0914644,39.987334
4.0943994,39.984193
4.0213944,39.990399
4.0507613,39.9462162
4.087608,39.9884012
4.0232535,39.9882064
4.0484708,39.9444566
4.0453476,39.9457186
4.0499875,39.9461381
4.0284075,40.0110495
4.0507683,39.947566
4.0485007,39.9456269
4.0263393,40.0185411
4.0502544,39.9480255
4.0478781,39.9462567
4.0488181,39.9444474
4.0513326,39.9469893
4.0488143,39.9442055
4.0193878,39.9870333
4.0332187,39.9859079
4.0297025,40.0153847
4.0417582,39.9510955
4.0207732,40.000179
4.0512972,39.9478564
4.0344269,39.9463511
4.0510066,39.9473202
4.0494505,39.9458643
4.0495327,39.9439211
4.0515414,39.9479891
4.0221369,39.9931189
4.0300828,39.9741778
4.0818094,39.9873884
4.0260143,40.0176586
4.0504547,39.9437205
4.0265931,39.9519826
4.0388493,39.9850666
4.0246799,40.0049262
4.0213233,39.9897137
4.0235765,39.986314
4.0495968,39.9466471
4.0484747,39.9450155
4.1093001,40.0485201
4.0696056,39.9619539
4.1219506,40.0394399
4.0698686,39.9625307
4.0160762,39.9264558
4.1319786,40.0586543
4.1104685,40.043883
4.0699118,39.9621349
4.0707617,39.9616365
4.1077609,40.0486017
4.1236291,40.0421145
4.0692257,39.9615864
4.1100188,40.0489973
4.1307937,40.0582258
4.1288621,40.0536645
3.990763,39.9307874
4.0972945,39.999503
4.1081219,40.048181
3.9994495,39.9255126
4.1271191,40.0495125
3.9955574,39.931392
4.1106182,40.046821
4.1215759,40.0401821
4.0338795,39.9176972
4.0710939,39.9615446
4.1233136,40.0407705
4.0700129,39.962079
4.06968,39.9620975
4.0692681,39.9616982
4.132491,40.0577575
4.1288743,40.0529381
4.1313697,40.059069
4.1096378,40.0517435
4.0552948,39.9573916
4.0165806,39.9281786
4.1083492,40.0501448
4.1106323,40.0473483
4.1285712,40.0539374
4.0203941,39.9245201
4.131061,40.0573193
4.0696715,39.9622601
4.1310259,40.0578391
4.1146665,40.0277334
4.1294792,40.0549312
4.1193487,39.9883429
4.0991077,39.894722
4.0829861,39.8980881
4.072614,39.9041544
4.1431278,39.937398
4.1516807,39.932514
4.1464375,39.9346759
4.1333701,39.930287
4.1426961,39.9357587
4.1313763,39.9388387
4.139327,39.9317594
4.1233025,39.9379758
4.1445327,39.9370956
4.1120508,39.9041293
4.1504548,39.9345257
4.0730777,39.9029093
4.142018,39.933561
4.1527131,39.9314704
4.153051,39.9318929
4.0742122,39.9089019
4.1150984,39.989057
4.1555734,39.9367456
4.1460592,39.9343882
4.1439595,39.9368216
4.0947252,39.8908529
4.1465991,39.9346426
4.1223549,39.9366103
4.1381264,39.926342
4.0753705,39.9059529
4.076206,39.9092722
4.1475975,39.9350839
4.1478277,39.9324532
4.1411806,39.9278535
4.1394307,39.9317793
4.0846241,39.8987369
4.0762392,39.9069554
4.0865262,39.8871836
4.1520278,39.9302448
4.0744779,39.9044155
4.0830799,39.8981292
4.0729626,39.9045602
4.0744385,39.9054247
4.1040167,39.9894598
4.1545421,39.9326276
4.0733357,39.9037794
4.1454062,39.9327749
4.1089236,39.892946
4.1415241,39.9269392
4.1545271,39.9279844
4.1460791,39.9329639
4.1474066,39.9351578
4.1323359,39.933015
4.0777561,39.901599
4.1179766,39.9933131
4.1483243,39.9346598
4.1259838,39.9394063
4.0716504,39.9062492
4.0875916,39.886473
4.127254,39.9235476
4.145534,39.9341583
4.1373983,39.9317305
4.1488151,39.9328549
4.0758199,39.9088193
4.1473816,39.9350202
4.1291619,39.937071
4.0768968,39.908716
4.1434971,39.9376441
4.143512,39.9364451
4.1509859,39.9323013
4.1419083,39.9336804
4.1520647,39.9303384
4.1390095,39.9281926
4.137339,39.9310075
4.0760362,39.9066107
4.0747772,39.9056737
4.1182561,39.992382
4.0732588,39.9049046
4.0728168,39.9024114
4.0726644,39.9079815
4.1418895,39.9335841
4.1095366,39.9884882
4.075563,39.9086386
4.0828421,39.8982426
4.1364833,39.9343568
4.0812496,39.9127937
4.1158743,39.9067667
4.0735115,39.9083263
4.1038855,39.9280829
4.0832392,39.8982094
4.0750542,39.9082492
4.146382,39.9345375
4.1326364,39.933188
4.0754657,39.9092832
4.1390931,39.9384145
4.0742557,39.9076309
4.1411062,39.933969
4.0785283,39.9033155
4.1208602,39.9335154
4.1477208,39.9321593
4.0711962,39.9045013
4.1090135,39.8876013
4.0758337,39.9090392
4.142487,39.9371603
4.0747587,39.9080218
4.1477548,39.9325496
4.0761347,39.9068378
4.1314193,39.9346499
4.1391117,39.9383384
4.0758199,39.9007803
4.1088645,39.8908429
4.147514,39.9351692
4.1188923,39.8730519
4.1179658,39.9463461
4.1352846,39.937036
4.0775917,39.9008589
4.1465762,39.9345121
4.1431117,39.9330437
4.142,39.9352499
4.0762144,39.904711
4.1455221,39.9328071
4.1043219,39.9289773
4.1152892,39.9209749
4.0719851,39.9050519
4.1513738,39.9321153
4.1438923,39.936765
4.1386649,39.9273194
4.1411135,39.9296427
4.1089453,39.8876257
4.1466356,39.9331075
4.0830977,39.8982378
4.0738429,39.9091451
4.1474938,39.9349876
4.1143667,39.9121717
4.1444935,39.9362671
4.0682494,39.910031
4.1524988,39.9335765
4.1401722,39.9345807
4.154129,39.9307986
4.1477202,39.9323981
4.1104283,39.8871502
4.1250768,39.9392424
4.1539054,39.9314845
4.0786672,39.9020394
4.0698363,39.9060037
4.075963,39.9064424
4.1474238,39.9333109
4.1401316,39.9358675
4.1516322,39.9304309
4.1394747,39.9321404
4.145844,39.9365185
4.1505728,39.9310748
4.0753453,39.9069205
4.1318292,39.9328486
4.151135,39.9325704
4.1063289,39.8968547
4.151937,39.9305001
4.1327724,39.9332197
4.1403696,39.9296546
4.0749401,39.9046521
4.079401,39.9113584
4.1373787,39.9326459
4.1333268,39.9349989
4.0896387,39.886656
4.1232146,39.936665
4.0799452,39.9109519
4.0998776,39.9116827
4.1179014,39.9905395
4.1316461,39.9326201
4.1517295,39.9305006
4.1538833,39.9329335
4.0681487,39.9056709
4.1331581,39.9332049
4.0760654,39.9065053
4.1267885,39.9884304
4.1623926,40.0170124
4.1253268,39.9870065
4.1628406,40.0196556
4.1631621,40.0197321
4.1636021,40.0183707
4.1278843,40.0116327
4.1242672,40.023565
4.1266667,39.9896787
4.1750804,39.9905716
4.1534382,40.00747
4.1635476,40.0175467
4.1222217,39.9841269
4.1242096,39.9862714
4.153619,40.0073983
4.1747743,39.9907156
4.1259193,39.9892809
4.1056581,39.9653857
4.1265041,39.9871614
4.1537476,40.007733
4.1271836,39.9896951
4.1269961,39.9863101
4.1246451,39.9861602
4.104445,39.9648599
4.1749996,39.9903495
4.1263949,40.0262323
4.1631261,40.0178757
4.1621727,40.0179855
4.1263344,39.9871936
4.1687749,40.0196613
4.163786,40.0259437
4.1701739,40.0182043
4.165596,40.0289886
4.1662496,40.0242137
4.1672797,40.0230138
4.1706915,40.0169052
4.1688251,40.025701
4.1682954,40.0182074
4.1649533,40.0245037
4.1670347,40.0302438
4.1664567,40.0340428
4.1623801,40.0223166
4.1706768,40.0210373
4.1655875,40.0229173
4.1340301,40.0320296
4.1692232,40.0193501
4.1665747,40.028086
4.1661194,40.0270825
4.1706284,40.033596
4.1649907,40.0235392
4.1643169,40.0579773
4.1673303,40.0258598
4.1628196,40.0254204
4.1632764,40.0251295
4.1670639,40.023414
4.1668335,40.0245808
4.1673687,40.0189429
4.1697077,40.017982
4.1638889,40.0255426
4.1595075,40.029252
4.1672504,40.0300397
4.1639564,40.0244235
4.197854,40.0129298
4.1928685,40.0303032
4.2017364,40.0193899
4.1995352,40.0167416
4.1878299,40.0161711
4.1996679,40.0163331
4.2008794,40.0162219
4.1844417,40.025422
4.1929687,40.0309569
4.1902097,40.0138863
4.1851632,40.0254915
4.1893673,40.0233344
4.1898657,40.0135487
4.1892117,40.0320762
4.1855821,40.0264048
4.1889591,40.0244546
4.1782368,40.0160602
4.1859092,40.0246828
4.1896136,40.0323779
4.1828005,40.0202915
4.191358,40.0241213
4.1897231,40.0273284
4.1928879,40.0315619
4.1877513,40.0320521
4.1919273,40.0266509
4.1931807,40.0107891
4.1890607,40.0245015
4.2015605,40.0179984
4.192177,40.0326345
4.1857429,40.0241597
4.1897992,40.0307293
4.1856119,40.0140159
4.200985,40.0187061
4.1910149,40.0240793
4.1879733,40.0144269
4.1857496,40.0120024
4.2011515,40.0194508
4.1995139,40.016811
4.1884416,40.0322989
4.1799645,40.0221996
4.1901427,40.0230276
4.1975685,40.0147332
4.1983872,40.0149288
4.1850688,40.0249151
4.1928786,40.0280162
4.1856652,40.0095632
4.18085,40.0201762
4.1900326,40.0243143
4.1997111,40.0172089
4.1865718,40.0184928
4.1875631,40.0182375
4.1904075,40.03178
4.1848319,40.0260633
4.1970077,40.0126122
4.1883277,40.0120371
4.1925125,40.029578
4.2006502,40.0176287
4.1867161,40.0289863
4.1945543,40.0118293
4.1900515,40.0275322
4.1896886,40.0240558
4.1864885,40.0253047
4.1869569,40.0163831
4.1982142,40.0166703
4.2019299,40.0186027
4.2006513,40.0175386
4.1874998,40.0235188
4.1902922,40.0136748
4.1912679,40.0323513
4.1858867,40.024466
4.1898775,40.0139125
4.1853498,40.0267535
4.1856064,40.0142514
4.20085,40.0180978
4.1862647,40.0279938
4.1881213,40.0196651
4.1897059,40.0314227
4.1898442,40.0156684
4.2011077,40.0174503
4.1857969,40.0268014
4.1883272,40.0319726
4.1885123,40.0205884
4.1893305,40.0229594
4.1860691,40.0165987
4.1830534,40.0205956
4.1972471,40.0165948
4.2006661,40.0162552
4.1927093,40.0318617
4.1854075,40.0251593
4.1903002,40.022603
4.1870057,40.0107238
4.1781399,40.0181741
4.18472,40.025789
4.1922695,40.0259549
4.1900624,40.0139401
4.192592,40.0297448
4.1996376,40.0167266
4.1973894,40.015803
4.1977546,40.0130543
4.1927474,40.024689
4.1732115,40.0205427
4.1873613,40.0236317
4.1905263,40.0238722
4.1825692,40.0137949
4.1918728,40.0320814
4.1936205,40.0291763
4.190145,40.0232722
4.189932,40.0217278
4.192412,40.0276563
4.1865535,40.0281221
4.1893176,40.0230312
4.1896506,40.0313459
4.1906163,40.0174717
4.1774561,40.0235354
4.1892024,40.0141332
4.1981633,40.0161364
4.1871172,40.0123133
4.2013831,40.0201103
4.1878027,40.0324256
4.1847427,40.0138816
4.1965601,40.012531
4.1844074,40.0250289
4.2006595,40.0165953
4.1884829,40.0237512
4.1881541,40.0257875
4.1848478,40.025962
4.2006188,40.0175197
4.1866527,40.0265246
4.1993347,40.0155252
4.1885776,40.0179763
4.1915101,40.0285379
4.1888113,40.0246408
4.2006531,40.0167358
4.1995782,40.0168574
4.1896022,40.0312026
4.186531,40.0147734
4.1921861,40.0244286
4.1812282,40.0208904
4.1882912,40.0264471
4.2004948,40.017563
4.1907675,40.0246484
4.1884473,40.0319517
4.1905309,40.0234546
4.197639,40.0129172
4.185489,40.0246811
4.1868275,40.0279226
4.1930786,40.025785
4.1864485,40.0261747
4.1888492,40.0328038
4.1898268,40.0277518
4.1875117,40.0320565
4.190122,40.0135276
4.1903004,40.0236957
4.1990828,40.0152999
4.186813,40.0235588
4.184396,40.0253469
4.1932796,40.0318088
4.1994212,40.0150848
4.1815331,40.0203844
4.2012887,40.0200649
4.1898325,40.0330265
4.1852771,40.025849
4.1738018,40.0198465
4.2013843,40.0173579
4.1977471,40.0085159
4.1944009,40.006973
4.1976462,40.0080296
4.2010949,40.0134966
4.1964538,40.0075113
4.1969787,40.0073392
4.1940698,40.0067472
4.1961573,40.0055518
4.1957736,40.0067575
4.1939616,40.0069006
4.198844,40.0101766
4.1964629,40.0059246
4.1941247,40.006907
4.1983609,40.0086346
4.1965349,40.0046557
4.1943106,40.0048602
4.1937536,40.0071078
4.1955646,40.0069239
4.1973831,40.0062615
4.1950917,40.0052455
4.199796,40.0109384
4.1988007,40.0105087
4.1989759,40.008513
4.2091871,39.9592257
4.2399371,39.9713162
4.2333452,39.9695425
4.2373933,39.9806935
4.2426073,39.995246
4.2272109,39.9689559
4.2304246,39.9736548
4.2384322,39.9712984
4.2277499,39.9754847
4.1718884,39.9139375
4.172785,39.9138396
4.2471249,39.8998184
4.1727393,39.916512
4.1725086,39.9204624
4.1721833,39.9150962
4.1676821,39.9452261
4.1734729,39.9169143
4.1753041,39.9150457
4.2050233,39.9438129
4.1790099,39.9158994
4.2131419,39.9403707
4.2722473,39.9004521
4.2516591,39.9436756
4.1758933,39.9172894
4.2639293,39.9223918
4.1735402,39.9165555
4.2079645,39.9423509
4.1705403,39.9190745
4.2661044,39.9061197
4.1784993,39.9156153
4.2218249,39.9324682
4.1756807,39.9167865
4.171853,39.9138587
4.1727393,39.9162076
4.2480763,39.9020484
4.2514768,39.943659
4.1713804,39.917335
4.2060134,39.9438945
4.1876135,39.9048921
4.175695,39.9173212
4.1757232,39.9165854
4.1740682,39.916493
4.2515076,39.9435731
4.1744155,39.9175149
4.1719134,39.91869
4.1778768,39.9155549
4.1735685,39.9164794
4.2663272,39.9058429
4.1759627,39.8732694
4.1375689,39.8805593
4.1366577,39.8783496
4.1367886,39.8697413
4.1336588,39.8674968
4.1644303,39.9029837
4.1374443,39.8682549
4.1327166,39.8739284
4.2269555,39.8701463
4.1343068,39.8720847
4.2084671,39.8722701
4.1348328,39.8741667
4.137434,39.879952
4.1340008,39.8728066
4.2280049,39.8652647
4.1366556,39.8746404
4.1334705,39.8687058
4.1345477,39.8696788
4.2277467,39.8645907
4.1361634,39.8774122
4.1329136,39.8678337
4.1360516,39.8743019
4.1341195,39.8718943
4.1667407,39.8796084
4.1655915,39.9100046
4.1623672,39.8682475
4.1612536,39.8697067
4.1834021,39.8698063
4.2031643,39.8774622
4.1878071,39.873193
4.2264188,39.8686119
4.1361631,39.8697303
4.2283254,39.8782128
4.1630498,39.875651
4.1332993,39.8802292
4.1368651,39.8762765
4.1342227,39.8757354
4.164317,39.8776552
4.1380607,39.8689788
4.1348234,39.8682489
4.1334637,39.8676386
4.1327269,39.8798963
4.2268459,39.8695844
4.1645572,39.8731158
4.1369002,39.8733717
4.1373366,39.8800475
4.1639903,39.876597
4.1370106,39.8791588
4.2282238,39.8651834
4.1372161,39.8750308
4.1342739,39.8778652
4.1350733,39.8736925
4.1364823,39.8760352
4.1352178,39.8800782
4.1383921,39.8811245
4.1373581,39.8732399
4.1627018,39.8687469
4.1333061,39.873307
4.1376834,39.8660056
4.1915686,39.8691382
4.1836616,39.8697589
4.1335785,39.8657556
4.1764128,39.8732295
4.1333122,39.8778129
4.1651634,39.9114292
4.1365083,39.8774608
4.1632086,39.8729416
4.1353971,39.8739527
4.1901885,39.8689496
4.1333284,39.8804904
4.135497,39.8773374
4.1647175,39.877568
4.1380368,39.8697536
4.1361028,39.8783804
4.1366521,39.8747486
4.1337671,39.8742496
4.1345323,39.8796939
4.1333738,39.8782911
4.1638118,39.8737614
4.1367612,39.8642294
4.2263817,39.8680666
4.161667,39.8691178
4.1630707,39.8767519
4.1362535,39.8792934
4.2261898,39.8685952
4.1366475,39.8748077
4.1350412,39.8658383
4.1369182,39.8775162
4.1809319,39.876386
4.2263264,39.8662086
4.1641645,39.8771999
4.137981,39.866546
4.2087245,39.8731028
4.1336854,39.8807102
4.1372028,39.8809451
4.1351887,39.8670993
4.1341453,39.8798636
4.1373885,39.8718825
4.1628925,39.8685428
4.1321645,39.8736417
4.1334167,39.880453
4.1605613,39.8737636
4.1627259,39.8694323
4.1331471,39.866372
4.138074,39.8682406
4.1320212,39.8787495
4.1364329,39.8783664
4.1324818,39.8787244
4.1355843,39.868232
4.1354064,39.873853
4.1347111,39.8757925
4.182677,39.8698822
4.1636129,39.8724092
4.2265564,39.8658383
4.1336137,39.8665663
4.1358224,39.8759433
4.1634117,39.8703552
4.2280453,39.8647314
4.1507346,39.921877
4.1329655,39.8788698
